text,referenced_tweets,id,author_id,edit_history_tweet_ids,created_at,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,in_reply_to_user_id
"“With #Sora, text-to-video just made huge progress, instantly moving from infancy to teen years, while the other models are still toddlers.”

Our resident #GenAI mastermind, Henry Daubrez, weighs in on #OpenAI’s groundbreaking text-to-video generator. https://t.co/ZmUcs84Xlp",,1760967767556010421,7.007601672818893e+17,['1760967767556010421'],2024-02-23T10:00:07.000Z,,0.0,0.0,1.0,0.0,0.0,215.0,
"With the huge growing trend in AI intelligence, many small companies are starting to use AI to free-up time spent on marketing - but it's vital to remember that AI is not a replacement, but an aid for marketing - one that needs checking for plagiarism and copyright. https://t.co/sas8lLjusM",,1760967743325478951,44144837.0,['1760967743325478951'],2024-02-23T10:00:01.000Z,,0.0,0.0,0.0,0.0,0.0,13.0,
10 Reasons You Should Use AI Email Marketing Tools https://t.co/vtz6pQqxPZ,,1760967714317774992,48713626.0,['1760967714317774992'],2024-02-23T09:59:54.000Z,,0.0,0.0,0.0,0.0,0.0,6.0,
"The Leading AI Marketing Agency, Our AI-powered proprietary techniques adapt to changing trends and consumer behavior, ensuring that your brand remains visible and competitive.","[{'type': 'replied_to', 'id': '1760967554640617521'}]",1760967556406395383,1.3949292466282865e+18,['1760967556406395383'],2024-02-23T09:59:17.000Z,,0.0,1.0,0.0,0.0,0.0,0.0,1.3949292466282865e+18
"@GenAi_offi Great

$portal 
@Portalcoin","[{'type': 'replied_to', 'id': '1760643039670771756'}]",1760967552824438834,1.0959278866478408e+18,['1760967552824438834'],2024-02-23T09:59:16.000Z,"[{'start': 0, 'end': 11, 'username': 'GenAi_offi', 'id': '1663269489515872267'}, {'start': 28, 'end': 39, 'username': 'Portalcoin', 'id': '1658069772896960513'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.6632694895158723e+18
"Diving into the future of sales with AI marketing tools - the edge every B2B professional needs. From personalized outreach to predictive analytics, the possibilities are endless. #AIMarketing #SalesInnovation #B2BTech",,1760967510143172640,23504041.0,['1760967510143172640'],2024-02-23T09:59:06.000Z,,0.0,0.0,0.0,0.0,0.0,7.0,
"RT @GenAi_offi: #GenAi AIRDROP

We’re doing a MASSIVE #AirDrop of 10,000,000 $GenAi ! 
 
1000 winners will be selected and will receive 10,…","[{'type': 'retweeted', 'id': '1760643039670771756'}]",1760967480875364822,1.0959278866478408e+18,['1760967480875364822'],2024-02-23T09:58:59.000Z,"[{'start': 3, 'end': 14, 'username': 'GenAi_offi', 'id': '1663269489515872267'}]",335.0,0.0,0.0,0.0,0.0,0.0,
@SaaSWiz Would nearly as many people speak about Gemini if it was a normal AI? They probably got their marketing plan from some movie studio,"[{'type': 'replied_to', 'id': '1760906329169019366'}]",1760967466723770658,1.3931395676671304e+18,['1760967466723770658'],2024-02-23T09:58:55.000Z,"[{'start': 0, 'end': 8, 'username': 'SaaSWiz', 'id': '908162395834540034'}]",0.0,0.0,0.0,0.0,0.0,43.0,9.0816239583454e+17
@Philipp_Meier_ ich hoffe auf geniale GenAI Innovationen,"[{'type': 'replied_to', 'id': '1760962863156302228'}]",1760966970831163559,1.2409768137965814e+18,['1760966970831163559'],2024-02-23T09:56:57.000Z,"[{'start': 0, 'end': 15, 'username': 'Philipp_Meier_', 'id': '1216318820043935749'}]",0.0,0.0,0.0,0.0,0.0,3.0,1.2163188200439357e+18
"Transform your data handling with Factoid, the game-changing AI-powered solution for Industry 4.0. Factoid Document Ingestion effortlessly converts unstructured data into actionable insights, saving you time and effort. 
Contact us now! https://t.co/cya9rGyrIQ 
#AI #GenAI https://t.co/EsqXOKKdZB",,1760966881026932824,1.6986162295720305e+18,['1760966881026932824'],2024-02-23T09:56:36.000Z,,0.0,0.0,0.0,0.0,0.0,5.0,
RT @ariftdesign: Sampai ke sudah dia guna technological advancements punya point. The real concerns about GenAI ni pasal ethics la pakcik.…,"[{'type': 'retweeted', 'id': '1760086917419598031'}]",1760966783631257877,431393905.0,['1760966783631257877'],2024-02-23T09:56:13.000Z,"[{'start': 3, 'end': 15, 'username': 'ariftdesign', 'id': '1165416642'}]",542.0,0.0,0.0,0.0,0.0,0.0,
RT @Infosys: We are delighted to announce the launch of our new #GenAI platform with @RafaelNadal. Unleash your creativity through generati…,"[{'type': 'retweeted', 'id': '1749406750195773565'}]",1760966722071433615,1.250258023324332e+18,['1760966722071433615'],2024-02-23T09:55:58.000Z,"[{'start': 3, 'end': 11, 'username': 'Infosys', 'id': '14462907'}, {'start': 85, 'end': 97, 'username': 'RafaelNadal', 'id': '344634424'}]",709.0,0.0,0.0,0.0,0.0,0.0,
"RT @BSquaredNetwork: Join B² Network AMA session! 📣

🔸 The AI Boom in Bitcoin Ecosystem 
⏰ 12:00PM UTC, February 23rd
🔗 https://t.co/C8J5aY…","[{'type': 'retweeted', 'id': '1760964360716083620'}]",1760966672565825948,1493840346.0,['1760966672565825948'],2024-02-23T09:55:46.000Z,"[{'start': 3, 'end': 19, 'username': 'BSquaredNetwork', 'id': '1597132648521953280'}]",12.0,0.0,0.0,0.0,0.0,0.0,
"Google: *gets completely destroyed for launching a woke genai tool and shutting down gmail*

OpenAI, who keeps on obliterating genai startups and evaporating billions in VC funding (coming from pension funds probably) on a weekly basis: https://t.co/M14zNgDtvD",,1760966662591832228,1.7439076534729073e+18,['1760966662591832228'],2024-02-23T09:55:44.000Z,,1.0,1.0,3.0,0.0,1.0,920.0,
"RT @exl_service: Gain valuable insights on leveraging advanced data retrieval with a perspective from our EVP and Chief Digital Officer, An…","[{'type': 'retweeted', 'id': '1760672630682906644'}]",1760966653066531109,1.6618207027296666e+18,['1760966653066531109'],2024-02-23T09:55:41.000Z,"[{'start': 3, 'end': 15, 'username': 'exl_service', 'id': '1111320127'}]",8.0,0.0,0.0,0.0,0.0,0.0,
"@Samsung and @googlecloud announced a new multi-year partnership to bring #GoogleCloud #GenAI technology to #Samsung #smartphone users around the globe

#GenerativeAI #AI

https://t.co/1qhDPdWuDj via @aster_cloud",,1760966478071804320,1.1236031870956216e+18,['1760966478071804320'],2024-02-23T09:55:00.000Z,"[{'start': 0, 'end': 8, 'username': 'Samsung', 'id': '2381578122'}, {'start': 13, 'end': 25, 'username': 'googlecloud', 'id': '19367815'}, {'start': 200, 'end': 212, 'username': 'aster_cloud', 'id': '1123603187095621632'}]",0.0,0.0,0.0,0.0,0.0,1.0,2381578122.0
"RT @kortizart: The Biden Harris administration is proud to bring you “AI safety (tm)” brought to you by Open AI, Google, Meta, Anthropic an…","[{'type': 'retweeted', 'id': '1760820176780775519'}]",1760966474322108457,1.6679137739846738e+18,['1760966474322108457'],2024-02-23T09:54:59.000Z,"[{'start': 3, 'end': 13, 'username': 'kortizart', 'id': '204406420'}]",398.0,0.0,0.0,0.0,0.0,0.0,
@elonmusk Interesting how Google put their trust in Jen Genai to manipulate code at the base layer.  Is Jen even human?,"[{'type': 'replied_to', 'id': '1760849899825049892'}]",1760966468328366440,3376145139.0,['1760966468328366440'],2024-02-23T09:54:57.000Z,"[{'start': 0, 'end': 9, 'username': 'elonmusk', 'id': '44196397'}]",0.0,0.0,0.0,0.0,0.0,23.0,44196397.0
"From producing trend reports and training manuals to transforming existing data into new formats, #GenAI is revolutionizing the #finance processes. Read @DeloitteAcctg’s new CFC blog to learn more. https://t.co/C8CC6ki0zA https://t.co/9MOJ7WZrEn",,1760966239487508824,85041805.0,['1760966239487508824'],2024-02-23T09:54:03.000Z,"[{'start': 153, 'end': 167, 'username': 'DeloitteAcctg', 'id': '1962875852'}]",0.0,0.0,0.0,0.0,0.0,1.0,
"RT @BSquaredNetwork: Join B² Network AMA session! 📣

🔸 The AI Boom in Bitcoin Ecosystem 
⏰ 12:00PM UTC, February 23rd
🔗 https://t.co/C8J5aY…","[{'type': 'retweeted', 'id': '1760964360716083620'}]",1760966021811241129,1.5669159890397307e+18,['1760966021811241129'],2024-02-23T09:53:11.000Z,"[{'start': 3, 'end': 19, 'username': 'BSquaredNetwork', 'id': '1597132648521953280'}]",12.0,0.0,0.0,0.0,0.0,0.0,
"Was leistet der EU 🇪🇺 AI Act für den KI-Einsatz? Und wie lassen sich in der #AWSCloud Datensicherheit und Datenresidenz bei KI-Entwicklung und -Betrieb realisieren?

Antworten im Fachbeitrag unseres #KI-Experten Artur Schneider: https://t.co/I7fgH1t1qz

#genai #aws #tsystems #AI",,1760965876298170691,3199241.0,['1760965876298170691'],2024-02-23T09:52:36.000Z,,0.0,0.0,1.0,0.0,0.0,76.0,
"RT @BSquaredNetwork: Join B² Network AMA session! 📣

🔸 The AI Boom in Bitcoin Ecosystem 
⏰ 12:00PM UTC, February 23rd
🔗 https://t.co/C8J5aY…","[{'type': 'retweeted', 'id': '1760964360716083620'}]",1760965801602084887,1.5700074525062676e+18,['1760965801602084887'],2024-02-23T09:52:18.000Z,"[{'start': 3, 'end': 19, 'username': 'BSquaredNetwork', 'id': '1597132648521953280'}]",12.0,0.0,0.0,0.0,0.0,0.0,
"GenAI Startups becomes crucial for investment in India 

#GenAI #Edtech #Startups #Investment #startupecosystem #IndianStartups #Business #Education #IndianCompany #BusinessOpportunity #founderlabs

https://t.co/7Ivd38YYUx",,1760965792181735668,1.6257133007713075e+18,['1760965792181735668'],2024-02-23T09:52:16.000Z,,0.0,0.0,3.0,0.0,0.0,9.0,
New Post: GenAI English Learning Startup Loora Raises $12M in Series A Funding Round https://t.co/JuhBB1DMZb,,1760965723550105634,1.5095065387627643e+18,['1760965723550105634'],2024-02-23T09:52:00.000Z,,0.0,0.0,1.0,0.0,0.0,13.0,
RT @HimanshiET: The OG tech reporters….everyone say GenAI!! https://t.co/MbJKIvVPyb,"[{'type': 'retweeted', 'id': '1760718634744467766'}]",1760965602322297179,9.025395194124165e+17,['1760965602322297179'],2024-02-23T09:51:31.000Z,"[{'start': 3, 'end': 14, 'username': 'HimanshiET', 'id': '1052563636797943808'}]",4.0,0.0,0.0,0.0,0.0,0.0,
"RT @lwastuargo: “Go, kita tinggal beli kode ini nih udah bisa jalan nanti produknya. Cuma $25, lebih murah daripada bayar orang”

Jadi bapa…","[{'type': 'retweeted', 'id': '1760950672579797172'}]",1760965510177710134,543553209.0,['1760965510177710134'],2024-02-23T09:51:09.000Z,"[{'start': 3, 'end': 14, 'username': 'lwastuargo', 'id': '272963359'}]",35.0,0.0,0.0,0.0,0.0,0.0,
Sora has upset the AI-image generation apple cart: https://t.co/SPNh0P2bJQ #strategy #marketing #automation #analytics,,1760965474987221183,6582232.0,['1760965474987221183'],2024-02-23T09:51:01.000Z,,0.0,0.0,0.0,0.0,0.0,31.0,
"RT @_ranituran: Tau nggak #artidn kalo kita bisa ""nipu"" genAI biar gak pake karya kita?

Nama alatnya Glaze, dibuat oleh mahasiswa dan prof…","[{'type': 'retweeted', 'id': '1743310846066110575'}]",1760965396092551370,2186416068.0,['1760965396092551370'],2024-02-23T09:50:42.000Z,"[{'start': 3, 'end': 14, 'username': '_ranituran', 'id': '236655906'}]",2594.0,0.0,0.0,0.0,0.0,0.0,
"RT @Credible_Chr1s: It’s unbelievable how slept on $TAO is

Think because no VCs or marketing.  Truly tried to embody $BTC fair dist

I thi…","[{'type': 'retweeted', 'id': '1760683082146082960'}]",1760965372138717215,1.3288322157872046e+18,['1760965372138717215'],2024-02-23T09:50:36.000Z,"[{'start': 3, 'end': 18, 'username': 'Credible_Chr1s', 'id': '1105987365309304832'}]",16.0,0.0,0.0,0.0,0.0,0.0,
Financial Times @ft: Vice Media to Lay Off Hundreds of Workers - The New York Times. #GenAI #aiforgood #industry40 https://t.co/MZFpp8kykd,,1760965284813296106,8.3734122369425e+17,['1760965284813296106'],2024-02-23T09:50:15.000Z,"[{'start': 16, 'end': 19, 'username': 'FT', 'id': '18949452'}]",0.0,0.0,1.0,0.0,0.0,138.0,
"RT @BSquaredNetwork: Join B² Network AMA session! 📣

🔸 The AI Boom in Bitcoin Ecosystem 
⏰ 12:00PM UTC, February 23rd
🔗 https://t.co/C8J5aY…","[{'type': 'retweeted', 'id': '1760964360716083620'}]",1760965094274416695,1.7444278090936975e+18,['1760965094274416695'],2024-02-23T09:49:30.000Z,"[{'start': 3, 'end': 19, 'username': 'BSquaredNetwork', 'id': '1597132648521953280'}]",12.0,0.0,0.0,0.0,0.0,0.0,
"RT @enricomolinari: The adoption of #GenerativeAI in Finance functions will likely follow an S-curve pattern 

Source @BCG

📌 #banking #Gen…","[{'type': 'retweeted', 'id': '1760962697837887592'}]",1760964581541790207,297316043.0,['1760964581541790207'],2024-02-23T09:47:28.000Z,"[{'start': 3, 'end': 18, 'username': 'enricomolinari', 'id': '75673231'}, {'start': 118, 'end': 122, 'username': 'BCG', 'id': '501801749'}]",30.0,0.0,0.0,0.0,0.0,0.0,
"RT @BetaMoroney: 5 Ways #Brands Boost #Marketing Using #Web3 And #AI Like #Starbucks And #Polygon - @sandy_carter v. @Forbes 

https://t.co…","[{'type': 'retweeted', 'id': '1760957560599757182'}]",1760964471143485617,314535201.0,['1760964471143485617'],2024-02-23T09:47:01.000Z,"[{'start': 3, 'end': 15, 'username': 'BetaMoroney', 'id': '1175377309676781568'}, {'start': 100, 'end': 113, 'username': 'sandy_carter', 'id': '14065217'}, {'start': 117, 'end': 124, 'username': 'Forbes', 'id': '91478624'}]",16.0,0.0,0.0,0.0,0.0,0.0,
"@LookSocialMedia 🚀 Imagine having DFY AI products ready to sell in seconds, without the hassle of marketing or sales. Experience daily profits of $385.23 in just 3 clicks, backed by high conversion rates.
#AIPlatformCreator #AIPlatformCreatorReview 
More Info&lt;&lt; https://t.co/KKc9Cljmf1","[{'type': 'replied_to', 'id': '1707418142312423592'}]",1760964395558146127,4360946594.0,['1760964395558146127'],2024-02-23T09:46:43.000Z,"[{'start': 0, 'end': 16, 'username': 'LookSocialMedia', 'id': '980805962'}]",0.0,0.0,0.0,0.0,0.0,0.0,980805962.0
"Join B² Network AMA session! 📣

🔸 The AI Boom in Bitcoin Ecosystem 
⏰ 12:00PM UTC, February 23rd
🔗 https://t.co/C8J5aYVZLH 
Hosted by Moonlight @MoonlightSt

🗣
- Phillip, Co-Founder @ScopeProtocol
- Matt, Marketing @UltiverseDAO
- Nancy, BD Leader @cyberpetacraft 
- Deleboy,… https://t.co/fO76T7zpNQ https://t.co/byzRyePKmF",,1760964360716083620,1.5971326485219533e+18,"['1760964360716083620', '1760978622167622005']",2024-02-23T09:46:35.000Z,"[{'start': 144, 'end': 156, 'username': 'moonlightst', 'id': '287814485'}, {'start': 182, 'end': 196, 'username': 'ScopeProtocol', 'id': '1465939427612667906'}, {'start': 215, 'end': 228, 'username': 'UltiverseDAO', 'id': '1499022668913328133'}, {'start': 248, 'end': 263, 'username': 'cyberpetacraft', 'id': '1733683842031271936'}]",12.0,15.0,43.0,2.0,0.0,9472.0,
"@trafficwave 🚀 Imagine having DFY AI products ready to sell in seconds, without the hassle of marketing or sales. Experience daily profits of $385.23 in just 3 clicks, backed by high conversion rates.
#AIPlatformCreator #AIPlatformCreatorReview 
More Info&lt;&lt; https://t.co/KKc9Cljmf1","[{'type': 'replied_to', 'id': '1760963994842521822'}]",1760964336393355296,4360946594.0,['1760964336393355296'],2024-02-23T09:46:29.000Z,"[{'start': 0, 'end': 12, 'username': 'trafficwave', 'id': '19056688'}]",0.0,0.0,0.0,0.0,0.0,1.0,19056688.0
RT @The_Juggrnaut: @SaitoOfficial @JackJWard @MukkingAbout @Saitodler @holdsaito @D_PoConviction @VajraTalon @SaitoWeb3 @NurrrdFerguson @Ac…,"[{'type': 'retweeted', 'id': '1760951620014047255'}]",1760964254155559345,1620657438.0,['1760964254155559345'],2024-02-23T09:46:09.000Z,"[{'start': 3, 'end': 17, 'username': 'The_Juggrnaut', 'id': '871007623952433153'}, {'start': 19, 'end': 33, 'username': 'SaitoOfficial', 'id': '991556631136645120'}, {'start': 34, 'end': 44, 'username': 'JackJWard', 'id': '1387370483952209925'}, {'start': 45, 'end': 58, 'username': 'MukkingAbout', 'id': '1384811620916883456'}, {'start': 59, 'end': 69, 'username': 'Saitodler', 'id': '3729593165'}, {'start': 70, 'end': 80, 'username': 'holdsaito', 'id': '2440804043'}, {'start': 81, 'end': 96, 'username': 'D_PoConviction', 'id': '1593145575192465413'}, {'start': 97, 'end': 108, 'username': 'VajraTalon', 'id': '1462679342022991873'}, {'start': 109, 'end': 119, 'username': 'SaitoWeb3', 'id': '39504436'}, {'start': 120, 'end': 135, 'username': 'NurrrdFerguson', 'id': '773565311752736768'}]",2.0,0.0,0.0,0.0,0.0,0.0,
A Guide to Prompting with ChatGPT #SocialMediaMarketingCourse #SocialMediaMarketingPlan #SocialMediaMarketingServices #SocialMediaMarketingStrategies [Video] Learn about dental marketing with AI in our guide to prompting with ChatGPT. What is ChatGPT and… https://t.co/KE2bwnvF5S,,1760964241954357578,1.5114260045683425e+18,['1760964241954357578'],2024-02-23T09:46:07.000Z,,0.0,0.0,0.0,0.0,0.0,13.0,
"Enhance your expertise in GenAI and elevate your professional capabilities to new heights! @googlecloud  invites developers to harness the power of GenAI to solve real-world challenges.💻✨

Registration closes on March 8th, so act fast!

Delve deeper into #GenAI through… https://t.co/MEQN3RkMlE https://t.co/wijZXGmUBr",,1760964217509974289,1.4501608415468913e+18,['1760964217509974289'],2024-02-23T09:46:01.000Z,"[{'start': 91, 'end': 103, 'username': 'googlecloud', 'id': '19367815'}]",0.0,0.0,3.0,0.0,0.0,122.0,
"RT @Fryderyk3388: Learn more about @iEx_ec privacy enhancing marketing tools - DataProtector and Web3Mail from the Workshop recording !
Lea…","[{'type': 'retweeted', 'id': '1760407485578436782'}]",1760964126854033642,1.513061730712236e+18,['1760964126854033642'],2024-02-23T09:45:39.000Z,"[{'start': 3, 'end': 16, 'username': 'Fryderyk3388', 'id': '1451905163439054852'}, {'start': 35, 'end': 42, 'username': 'iEx_ec', 'id': '775658150179508224'}]",6.0,0.0,0.0,0.0,0.0,0.0,
"RT @enricomolinari: The adoption of #GenerativeAI in Finance functions will likely follow an S-curve pattern 

Source @BCG

📌 #banking #Gen…","[{'type': 'retweeted', 'id': '1760962697837887592'}]",1760964020624924786,7.371422024810168e+17,['1760964020624924786'],2024-02-23T09:45:14.000Z,"[{'start': 3, 'end': 18, 'username': 'enricomolinari', 'id': '75673231'}, {'start': 118, 'end': 122, 'username': 'BCG', 'id': '501801749'}]",30.0,0.0,0.0,0.0,0.0,0.0,
@DiscordantDiver @ReDetectiveAry GenAI in general needs to get obliterated,"[{'type': 'replied_to', 'id': '1760963889145971153'}]",1760964003935760530,9.500708033952031e+17,['1760964003935760530'],2024-02-23T09:45:10.000Z,"[{'start': 0, 'end': 16, 'username': 'DiscordantDiver', 'id': '1611655677432430594'}, {'start': 17, 'end': 32, 'username': 'ReDetectiveAry', 'id': '1715676902650740736'}]",0.0,1.0,1.0,0.0,0.0,38.0,1.6116556774324306e+18
"🚀 Imagine having DFY AI products ready to sell in seconds, without the hassle of marketing or sales. Experience daily profits of $385.23 in just 3 clicks, backed by high conversion rates.
#AIPlatformCreator #AIPlatformCreatorReview 
More Info&lt;&lt;
https://t.co/KKc9Cljmf1",,1760963991864787400,4360946594.0,['1760963991864787400'],2024-02-23T09:45:07.000Z,,0.0,0.0,0.0,0.0,0.0,8.0,
"RT @kortizart: The Biden Harris administration is proud to bring you “AI safety (tm)” brought to you by Open AI, Google, Meta, Anthropic an…","[{'type': 'retweeted', 'id': '1760820176780775519'}]",1760963980950905161,1323651890.0,['1760963980950905161'],2024-02-23T09:45:04.000Z,"[{'start': 3, 'end': 13, 'username': 'kortizart', 'id': '204406420'}]",398.0,0.0,0.0,0.0,0.0,0.0,
"@Rajeev_GoI @GoogleAI @GoogleIndia @GoI_MeitY Awwww somebody got his feelings hurt because gemini was speaking some hardcore fact. Also I know you would do nothing related to genAI issue because there no legal framework regarding it,plus then forget all that big chunk of money flowing in from tech gaints of silicon valley.","[{'type': 'replied_to', 'id': '1760910808773710038'}]",1760963883932787171,1.322232495543214e+18,['1760963883932787171'],2024-02-23T09:44:41.000Z,"[{'start': 0, 'end': 11, 'username': 'Rajeev_GoI', 'id': '28082599'}, {'start': 12, 'end': 21, 'username': 'GoogleAI', 'id': '33838201'}, {'start': 22, 'end': 34, 'username': 'GoogleIndia', 'id': '94530194'}, {'start': 35, 'end': 45, 'username': 'GoI_MeitY', 'id': '2570642840'}]",0.0,0.0,1.0,0.0,0.0,17.0,28082599.0
"@grunliberale @doppel_m @GLP_BE @SVPch @FDP_Liberalen Bis etwa 2030 braucht es keine zusätzliche #Finanzierung (#Zuckersteuer) für die #AHVx13 !

Und @grunliberale @FDP_liberalen @SVPch @Mitte_Centre hat man / frau keinen blassen Schimmer wie die wirtschaftlichen Voraussetzungen mit #GenAI dann sein werden !

@economiesuisse @NZZ","[{'type': 'replied_to', 'id': '1760961367568158876'}]",1760963858561212552,1.2409768137965814e+18,['1760963858561212552'],2024-02-23T09:44:35.000Z,"[{'start': 0, 'end': 13, 'username': 'grunliberale', 'id': '22799864'}, {'start': 14, 'end': 23, 'username': 'doppel_m', 'id': '90750305'}, {'start': 24, 'end': 31, 'username': 'GLP_BE', 'id': '1083269283721957377'}, {'start': 32, 'end': 38, 'username': 'SVPch', 'id': '168790724'}, {'start': 39, 'end': 53, 'username': 'FDP_Liberalen', 'id': '39250641'}, {'start': 150, 'end': 163, 'username': 'grunliberale', 'id': '22799864'}, {'start': 164, 'end': 178, 'username': 'FDP_Liberalen', 'id': '39250641'}, {'start': 179, 'end': 185, 'username': 'SVPch', 'id': '168790724'}, {'start': 186, 'end': 199, 'username': 'Mitte_Centre', 'id': '172375021'}, {'start': 311, 'end': 326, 'username': 'economiesuisse', 'id': '56377952'}, {'start': 327, 'end': 331, 'username': 'NZZ', 'id': '14273050'}]",0.0,0.0,0.0,0.0,0.0,6.0,1.2409768137965814e+18
"Klaviyo has 300+ pre-built integrations.

Powerful. Under-utilised. Profitable.

Main use cases 👇

1. Help Desk: Gorgias
2. Affiliate Marketing: Refersion
3. Influencer Marketing: Gatsby
4. Surveys: Octane AI
5. Loyalty &amp; Referrals: Smile

Go beyond flows &amp; campaigns.",,1761333813517472072,1.449045663161979e+18,['1761333813517472072'],2024-02-24T10:14:39.000Z,,0.0,1.0,0.0,0.0,0.0,76.0,
"RT @BenCrypt_: The convergence of this trend propels the global AI content marketing market towards a lucrative future, even in the crypto…","[{'type': 'retweeted', 'id': '1760786568887886309'}]",1761333768147673238,1.7284841330418156e+18,['1761333768147673238'],2024-02-24T10:14:28.000Z,"[{'start': 3, 'end': 13, 'username': 'BenCrypt_', 'id': '1711394904146903040'}]",1.0,0.0,0.0,0.0,0.0,0.0,
"RT @BenCrypt_: As businesses increasingly recognize the efficacy of AI-driven insights and automation in enhancing content creation, the ad…","[{'type': 'retweeted', 'id': '1760786553700290848'}]",1761333759268315614,1.7284841330418156e+18,['1761333759268315614'],2024-02-24T10:14:26.000Z,"[{'start': 3, 'end': 13, 'username': 'BenCrypt_', 'id': '1711394904146903040'}]",1.0,0.0,0.0,0.0,0.0,0.0,
RT @BenCrypt_: The trajectory of the global AI content marketing market is expected to surge from $1.9 billion in 2022 to $17.6 billion by…,"[{'type': 'retweeted', 'id': '1760786549887680653'}]",1761333748312703271,1.7284841330418156e+18,['1761333748312703271'],2024-02-24T10:14:24.000Z,"[{'start': 3, 'end': 13, 'username': 'BenCrypt_', 'id': '1711394904146903040'}]",1.0,0.0,0.0,0.0,0.0,0.0,
"Tell AI To Read A Book And Write An Argumentative Essay.

CUT THE MARKETING START UPS AND COMPANIES. 
THAT'S SOME BIG BS. FOOL YOUR MAMAS.",,1761333631924998162,1.4699874663881236e+18,['1761333631924998162'],2024-02-24T10:13:56.000Z,,0.0,0.0,0.0,0.0,0.0,5.0,
"RT @BetaMoroney: 5 Ways #Brands Boost #Marketing Using #Web3 And #AI Like #Starbucks And #Polygon - @sandy_carter v. @Forbes 

https://t.co…","[{'type': 'retweeted', 'id': '1760957560599757182'}]",1761333430632030368,1.1753773096767816e+18,['1761333430632030368'],2024-02-24T10:13:08.000Z,"[{'start': 3, 'end': 15, 'username': 'BetaMoroney', 'id': '1175377309676781568'}, {'start': 100, 'end': 113, 'username': 'sandy_carter', 'id': '14065217'}, {'start': 117, 'end': 124, 'username': 'Forbes', 'id': '91478624'}]",16.0,0.0,0.0,0.0,0.0,0.0,
